Timestamp,EnergyConsumption,Temperature,Humidity,SquareFootage,Occupancy,RenewableEnergy,Hour,Day,Month,IsWeekend,Hour_sin,Hour_cos,DayOfWeek_sin,DayOfWeek_cos,EnergyConsumption_lag_1,EnergyConsumption_lag_2,EnergyConsumption_lag_3,EnergyConsumption_lag_6,EnergyConsumption_lag_12,EnergyConsumption_lag_24,Temperature_lag_1,Temperature_lag_2,Temperature_lag_3,Occupancy_lag_1,Occupancy_lag_2,Occupancy_lag_3,EnergyConsumption_rolling_mean_3,EnergyConsumption_rolling_std_3,EnergyConsumption_rolling_mean_6,EnergyConsumption_rolling_std_6,EnergyConsumption_rolling_mean_12,EnergyConsumption_rolling_std_12,EnergyConsumption_rolling_mean_24,EnergyConsumption_rolling_std_24,Temperature_rolling_mean_3,Temperature_rolling_mean_6,Temperature_rolling_mean_12,Occupancy_rolling_mean_3,Occupancy_rolling_mean_6,Occupancy_rolling_mean_12,Temp_Occupancy_interaction,HVAC_Temp_interaction,Lighting_Occupancy_interaction,Occupancy_density,Temp_deviation,Energy_per_sqft,Energy_per_occupant,HVACUsage_Off,HVACUsage_On,LightingUsage_Off,LightingUsage_On,DayOfWeek_Friday,DayOfWeek_Monday,DayOfWeek_Saturday,DayOfWeek_Sunday,DayOfWeek_Thursday,DayOfWeek_Tuesday,DayOfWeek_Wednesday,Holiday_No,Holiday_Yes
2022-01-02 00:00:00,87.84164465666763,0.6171652261387025,0.09111530800560155,0.11469297655181022,1.192583569257974,0.38672799511714484,-1.6549486614254343,-1.3108422085119793,-0.5962847939999439,1.6422453217986943,-0.008893192870040145,1.4161866778346492,-1.15538235887979,0.8564379392515796,0.16289504047818118,-0.8406600307044338,-2.1345649584960484,0.838117242823923,0.8701885089948863,-0.2106603532171705,-0.0820063275186612,-0.6978466448532253,-1.366321442692831,0.49350755508633276,-1.2526551193689188,-0.552940230177243,0.37707301143807287,0.41478352251096157,0.522043790934235,2.0227167302948925,0.33139763257349314,1.8895288315385073,0.0922666221531387,1.1329835881060788,-0.09546244179404437,0.29696364641494993,0.1667231069740949,0.2373116989178017,0.4555095338476102,0.17851406790286511,1.3555173189924494,1.1477084494687768,-0.7451217791243441,0.9714522854022023,0.6171652261387015,0.3132787440380946,-0.6138656940972482,-1.0207061301785643,1.0207061301785643,0.9898060539018593,-0.9898060539018594,-0.4023739080814782,-0.41602514716892175,-0.3744154322244884,2.403700850309326,-0.41602514716892175,-0.41602514716892175,-0.41602514716892175,0.934516205010926,-0.934516205010926
2022-01-02 01:00:00,72.92984426206768,-0.8479293140262327,1.45229199610288,-1.5904891329015634,1.192583569257974,-0.7209961876147287,-1.5102147999961133,-1.3108422085119793,-0.5962847939999439,1.6422453217986943,0.3575911713054515,1.3680564973362437,-1.15538235887979,0.8564379392515796,1.3262642750225353,0.1636829530744508,-0.8371683807543734,0.6143974171506476,-2.092390413172096,0.7770753484821472,0.6166958328161557,-0.08121347744261849,-0.6966639193416093,1.192583569257974,0.49390401849403076,-1.2515417378186529,0.5698441707309199,0.050809585123186264,0.04674339969905068,2.053996929978466,0.7959458618553066,1.0134769182498975,-0.15967954411844879,1.0808279065345046,-0.183434347002085,-0.4406561044167212,0.4232516913124393,1.5794586583602035,0.9791577141011639,0.7088937643205108,0.9018123421885268,-0.9676619003551059,1.9029942206038666,2.149324366208585,-0.8479293140262337,1.3581350090013498,-0.697978195019821,0.9797139161151681,-0.9797139161151681,-1.0102989328646308,1.0102989328646308,-0.4023739080814782,-0.41602514716892175,-0.3744154322244884,2.403700850309326,-0.41602514716892175,-0.41602514716892175,-0.41602514716892175,-1.0700724017817418,1.0700724017817418
2022-01-02 02:00:00,86.66909405376278,0.7166900266456168,0.8501246451668463,0.6927837481784975,1.5421215763437945,1.0131029699355418,-1.365480938566792,-1.3108422085119793,-0.5962847939999439,1.6422453217986943,0.699100231706431,1.2269459481031098,-1.15538235887979,0.8564379392515796,-0.5099935404343701,1.3266306210842258,0.16496984477298968,2.1070816281210885,0.5064605861919059,0.14652466383611043,-0.848741490843419,0.6173152658034302,-0.08046814920789679,1.192583569257974,1.1925276736392105,0.4949620312848718,1.1618242671126717,0.26555876598115014,-0.34643480874234517,1.2450103071493932,0.9933894071567784,1.1719351473771715,0.04237295058763829,1.2786150066878799,0.284882460910188,-0.6877441814099531,0.45178554551610106,2.1546644981212335,0.9791577141011639,0.9740836125293335,1.7551660797816846,1.170037571226257,2.234008720569893,1.0070009637079624,0.7166900266456157,-0.20112167201588846,-0.6693668118109666,-1.0207061301785643,1.0207061301785643,-1.0102989328646308,1.0102989328646308,-0.4023739080814782,-0.41602514716892175,-0.3744154322244884,2.403700850309326,-0.41602514716892175,-0.41602514716892175,-0.41602514716892175,0.934516205010926,-0.934516205010926
2022-01-02 03:00:00,80.41142775984329,0.5609499030359514,-0.24622277453915867,-1.2939392982889641,0.8430455621721533,-1.4038470603826199,-1.2207470771374709,-1.3108422085119793,-0.5962847939999439,1.6422453217986943,0.9923607102369784,1.0024714808692763,-1.15538235887979,0.8564379392515796,1.1818749221860767,-0.5089617952707692,1.3253645816541126,-2.136214395558565,-0.36576425644222993,-2.5264862661396252,0.716243918823074,-0.8477583379639382,0.6175651056566053,1.5421215763437945,1.1925276736392105,1.1935635389262818,0.630271280603097,-0.14031884719870685,0.7311299825700612,-0.3474721165059235,1.2212189371809834,1.0813469119826287,0.6171805476799349,0.29486030361632526,0.25189438437906037,0.11019623598914476,0.9073023285843297,1.96292921820089,1.5028058943547182,0.8856869964597263,0.9753091016674332,-0.9676619003551059,1.5719797206378403,1.4477083323608042,0.5609499030359503,1.4637639115482586,-0.5990803123840387,0.9797139161151681,-0.9797139161151681,-1.0102989328646308,1.0102989328646308,-0.4023739080814782,-0.41602514716892175,-0.3744154322244884,2.403700850309326,-0.41602514716892175,-0.41602514716892175,-0.41602514716892175,0.934516205010926,-0.934516205010926
2022-01-02 04:00:00,64.21209800102363,-1.1145483542671302,1.3469381781044587,-0.729024149638208,-0.555106466171129,1.1805562157849947,-1.07601321570815,-1.3108422085119793,-0.5962847939999439,1.6422453217986943,1.2173873899210919,0.7099306596151331,-1.15538235887979,0.8564379392515796,0.41129804114815344,1.1822935901738574,-0.5061982973896723,-0.8394487529130857,1.5276711296946004,-0.7701398307525309,0.5604673571936337,0.7168386440875908,-0.8464692753789912,0.8430455621721533,1.5418395012118005,1.1935635389262818,0.00660926305537186,1.2129246650785517,0.4181786542969235,0.43971495077840655,0.31114525183852393,1.3778496726149665,0.4583999035203564,0.6185799898584606,0.09543794477012184,-0.06209502314647606,0.14241069777859114,1.0042528185991741,1.764629984481495,1.1508768446685491,-0.6704628205477577,-0.9676619003551059,0.24792172077373495,-0.40340272836144825,-1.1145483542671313,-0.29488497560880883,-0.29440326840037734,0.9797139161151681,-0.9797139161151681,-1.0102989328646308,1.0102989328646308,-0.4023739080814782,-0.41602514716892175,-0.3744154322244884,2.403700850309326,-0.41602514716892175,-0.41602514716892175,-0.41602514716892175,-1.0700724017817418,1.0700724017817418
2022-01-02 05:00:00,74.16033755004982,-0.6205144477305685,0.07695538321812513,0.5140558418157151,-0.9046444732569496,0.35117376155824287,-0.9312793542788287,-1.3108422085119793,-0.5962847939999439,1.6422453217986943,1.3588450744124703,0.369259657862584,-1.15538235887979,0.8564379392515796,-1.5835077561161577,0.4119959407123933,1.1813444029197833,0.16220212419007743,-0.5142249014100387,0.8901389632990533,-1.1154229110904155,0.5611007460251891,0.7170178888820674,-0.555106466171129,0.8432158460666207,1.5428642927469867,-0.8882592137870033,0.23053515245362496,0.19819412882438736,0.5148686722936401,0.3574979445293815,1.345631874435978,0.21392316943636294,0.544303718847607,-0.689255642383325,-0.28510088483387686,0.08923183200043255,-0.3378941408432277,1.2409818042279415,1.2392734607381564,-0.9301570950548239,-0.9676619003551059,-0.08309277919229141,-0.9334063239670479,-0.6205144477305696,-0.6880307436092414,0.1455901505952172,0.9797139161151681,-0.9797139161151681,-1.0102989328646308,1.0102989328646308,-0.4023739080814782,-0.41602514716892175,-0.3744154322244884,2.403700850309326,-0.41602514716892175,-0.41602514716892175,-0.41602514716892175,0.934516205010926,-0.934516205010926
2022-01-02 06:00:00,81.04958057295511,1.3741525728068444,-1.604065556626861,1.3350451401723384,0.14396954800051218,1.0609063312799543,-0.7865454928495076,-1.3108422085119793,-0.5962847939999439,1.6422453217986943,1.4070936562829024,0.003674641395616742,-1.15538235887979,0.8564379392515796,-0.35846905263726186,-1.5820870049050455,0.41273772967481825,1.3220325511466178,0.8401136477664131,-0.11217319925384217,-0.6212734170171385,-1.1143735681829754,0.5613904606031964,-0.9046444732569496,-0.5540314642237391,0.8442627851055767,-0.8426061678033744,0.31535031766697047,-0.1547096956180609,-0.009716615462804067,0.25491207244422215,1.2675080026131038,0.33142229363182335,0.5683106916746737,-0.21205493579507742,0.028013183069316185,0.22693226389642085,-0.7213647006839139,0.8482456690377758,0.8856869964597263,0.4071032360451324,1.317544134107506,0.9099507207057876,-0.2496295513381379,1.3741525728068433,-0.8517145029519251,-0.42359061739501036,-1.0207061301785643,1.0207061301785643,-1.0102989328646308,1.0102989328646308,-0.4023739080814782,-0.41602514716892175,-0.3744154322244884,2.403700850309326,-0.41602514716892175,-0.41602514716892175,-0.41602514716892175,-1.0700724017817418,1.0700724017817418
2022-01-02 07:00:00,70.30817192579988,-1.4625588508517227,0.674543758926445,-1.3953480074964417,-1.2541824803427701,0.7627675268414795,-0.6418116314201864,-1.3108422085119793,-0.5962847939999439,1.6422453217986943,1.3588450744124703,-0.3619103750713506,-1.15538235887979,0.8564379392515796,0.48988097946033293,-0.3574922149366812,-1.5769677563500553,-0.5086396231418874,0.6163054653413697,-0.3621197207014367,1.373860289398351,-0.6203467214572281,-1.112895387039638,0.14396954800051218,-0.903343291796329,-0.552940230177243,-0.40649692016043043,-0.5530957272578655,-0.29092722573861435,0.12856270465465927,-0.16868128302327592,1.3344524048514192,0.23942704895685898,0.6619863020998782,-0.4162732211544737,-0.2262171622276596,-0.4658472632829777,-1.1048352605246003,-0.06813864640594418,0.6204971482509034,-1.2798179752820755,0.6811070405681288,-0.7451217791243441,-1.0764754996257357,-1.462558850851724,0.869836056233243,0.675281281181256,-1.0207061301785643,1.0207061301785643,0.9898060539018593,-0.9898060539018594,-0.4023739080814782,-0.41602514716892175,-0.3744154322244884,2.403700850309326,-0.41602514716892175,-0.41602514716892175,-0.41602514716892175,0.934516205010926,-0.934516205010926
2022-01-02 08:00:00,82.28439185280472,0.8768801343375364,-1.23444169490969,-0.03244654473401726,1.5421215763437945,-1.2089224595491306,-0.4970777699908653,-1.3108422085119793,-0.5962847939999439,1.6422453217986943,1.217387389921092,-0.7025813768238994,-1.15538235887979,0.8564379392515796,-0.832829562218985,0.49055040316669585,-0.35506122677834795,1.1780824106618741,2.109579202644132,0.13857951840715418,-1.4635148305804384,1.3742917950208147,-0.6192189690759017,-1.2541824803427701,0.14459219092144082,-0.9022409839979479,0.17469275265262227,-0.2241121043763457,-0.5187487180990803,-0.3157691230328937,-0.5988425879017805,0.43303606610970236,0.3375434275271275,0.711540506589998,0.4624225568680326,-0.159957433477852,-0.5921508025836049,0.2373116989178017,-0.06813864640594418,0.6204971482509034,1.8109740348247756,1.2059774013065818,-0.7451217791243441,1.3614369159039719,0.8768801343375353,0.1432037508347328,-0.6916261924590045,-1.0207061301785643,1.0207061301785643,0.9898060539018593,-0.9898060539018594,-0.4023739080814782,-0.41602514716892175,-0.3744154322244884,2.403700850309326,-0.41602514716892175,-0.41602514716892175,-0.41602514716892175,0.934516205010926,-0.934516205010926
2022-01-02 09:00:00,59.847392688307885,-1.5366315790808511,0.5565164292813797,-1.6034206063248144,0.49350755508633276,-1.6982606188956746,-0.3523439085615442,-1.3108422085119793,-0.5962847939999439,1.6422453217986943,0.9923607102369786,-0.9951221980780429,-1.15538235887979,0.8564379392515796,0.6419371901952419,-0.83168083195822,0.4911197474542565,0.40984951744195347,-2.135392684371791,0.11227807860545023,0.8764715056833449,-1.4623790916508752,1.374004687641743,1.5421215763437945,-1.2526551193689188,0.14566127746416685,-1.3420982706939752,1.108809714643969,-1.5872201773298806,0.49342159267258623,-0.5925437127350701,0.41419674207352375,-0.09900292714652989,1.3714513803073245,-1.2456734758196353,-1.0275839182728883,-0.6408245699300722,0.4290469788381447,-0.19905069146933294,0.8856869964597263,0.12533106571742544,-0.9676619003551059,1.240965220671814,1.2443151107690482,-1.5366315790808522,0.3518929597138162,-0.6753207440427266,0.9797139161151681,-0.9797139161151681,-1.0102989328646308,1.0102989328646308,-0.4023739080814782,-0.41602514716892175,-0.3744154322244884,2.403700850309326,-0.41602514716892175,-0.41602514716892175,-0.41602514716892175,0.934516205010926,-0.934516205010926
